path,model_name,label
./fake/en/parler_tts_mini_v1/jane_eyre_17_f000034.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_35_f000219.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/poisoned_pen_04_f000289.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/wives_and_daughters_13_f000104.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/the_sea_fairies_19_f000020.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_28_f000052.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/jane_eyre_02_f000066.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_01_f000044.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/hunters_space_14_f000075.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/wives_and_daughters_29_f000266.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/silent_bullet_07_f000263.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/wives_and_daughters_11_f000283.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/the_sea_fairies_05_f000035.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/piratesofersatz_09_leinster_64kb_f000205.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/piratesofersatz_05_leinster_64kb_f000019.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_15_f000131.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/skyisland_06_baum_64kb_f000077.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_08_f000108.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/poisoned_pen_09_f000258.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/the_sea_fairies_13_f000061.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_21_f000267.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_38_f000167.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/poisoned_pen_01_f000168.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/hunters_space_02_f000011.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_30_f000156.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_29_f000007.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/skyisland_24_baum_64kb_f000049.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_58_f000080.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_33_f000190.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/ozma_of_oz_07_f000101.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/piratesofersatz_03_leinster_64kb_f000148.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_32_f000196.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/northandsouth_40_f000163.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/silent_bullet_03_f000244.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/wives_and_daughters_60_f000004.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/ozma_of_oz_14_f000047.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_36_f000098.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_18_f000203.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_11_f000070.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/midnight_passenger_10_f000016.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/wives_and_daughters_46_f000125.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_18_f000195.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/dorothy_and_wizard_oz_04_f000073.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/midnight_passenger_12_f000003.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/rinkitink_baum_02_64kb_f000060.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/the_sea_fairies_09_f000011.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/the_master_key_11_f000040.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/jane_eyre_17_f000141.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/northandsouth_43_f000176.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/midnight_passenger_01_f000146.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/jane_eyre_04_f000083.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/northandsouth_49_f000078.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_25_f000140.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/the_master_key_13_f000016.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/skyisland_17_baum_64kb_f000032.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/northandsouth_49_f000018.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/poisoned_pen_05_f000352.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/the_master_key_20_f000101.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/emerald_city_of_oz_23_f000051.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_04_f000235.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/pink_fairy_book_30_f000069.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/piratesofersatz_09_leinster_64kb_f000002.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/hunters_space_14_f000004.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/pink_fairy_book_41_f000009.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/wives_and_daughters_46_f000014.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/midnight_passenger_13_f000064.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/wives_and_daughters_17_f000178.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/pink_fairy_book_38_f000023.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_43_f000195.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/midnight_passenger_09_f000068.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/skyisland_05_baum_64kb_f000046.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/wives_and_daughters_39_f000036.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_42_f000190.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/emerald_city_of_oz_09_f000047.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/northandsouth_01_f000061.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/hunters_space_18_f000029.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/wives_and_daughters_33_f000096.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/northandsouth_28_f000325.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_50_f000182.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/pink_fairy_book_10_f000013.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/piratesofersatz_06_leinster_64kb_f000097.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/ozma_of_oz_03_f000048.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/northandsouth_46_f000328.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/the_sea_fairies_10_f000016.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_24_f000235.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_55_f000079.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_40_f000068.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/skyisland_23_baum_64kb_f000092.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/poisoned_pen_11_f000248.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/rinkitink_baum_07_64kb_f000016.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_35_f000163.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/northandsouth_38_f000155.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_40_f000150.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_11_f000127.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/pink_fairy_book_14_f000061.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/pink_fairy_book_10_f000120.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_20_f000036.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_36_f000137.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/silent_bullet_05_f000026.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/skyisland_21_baum_64kb_f000014.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/poisoned_pen_10_f000336.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/hunters_space_11_f000098.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/rinkitink_baum_04_64kb_f000031.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/northandsouth_38_f000170.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_02_f000108.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/dorothy_and_wizard_oz_11_f000043.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_35_f000221.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/ozma_of_oz_17_f000037.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/dorothy_and_wizard_oz_04_f000003.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/northandsouth_01_f000003.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_04_f000054.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/midnight_passenger_02_f000177.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_25_f000197.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_38_f000072.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_39_f000108.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_24_f000072.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_45_f000189.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_28_f000065.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_18_f000154.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_20_f000134.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_47_f000091.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/wives_and_daughters_39_f000209.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_07_f000012.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/midnight_passenger_02_f000173.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_60_f000100.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/northandsouth_07_f000062.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/piratesofersatz_12_leinster_64kb_f000199.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_17_f000211.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/northandsouth_37_f000088.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/midnight_passenger_12_f000200.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/emerald_city_of_oz_28_f000029.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/poisoned_pen_12_f000413.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_51_f000119.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/the_sea_fairies_19_f000016.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_27_f000372.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/dorothy_and_wizard_oz_17_f000033.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/northandsouth_46_f000148.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_33_f000265.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/poisoned_pen_07_f000401.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/skyisland_15_baum_64kb_f000049.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/dorothy_and_wizard_oz_09_f000115.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/poisoned_pen_08_f000104.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/jane_eyre_11_f000184.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_19_f000065.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_09_f000169.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_07_f000107.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_11_f000146.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_44_f000098.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/skyisland_16_baum_64kb_f000010.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/jane_eyre_32_f000003.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/skyisland_28_baum_64kb_f000015.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/silent_bullet_02_f000129.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/northandsouth_23_f000076.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/the_sea_fairies_13_f000157.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/the_sea_fairies_01_f000006.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/northandsouth_47_f000072.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/silent_bullet_06_f000119.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/dorothy_and_wizard_oz_16_f000024.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_52_f000073.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/rinkitink_baum_13_64kb_f000064.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/pink_fairy_book_38_f000167.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/rinkitink_baum_14_64kb_f000131.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/silent_bullet_09_f000225.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_26_f000006.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/the_sea_fairies_04_f000099.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/wives_and_daughters_21_f000028.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/rinkitink_baum_05_64kb_f000079.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_08_f000135.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/pink_fairy_book_30_f000015.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/ozma_of_oz_03_f000030.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/wives_and_daughters_54_f000138.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_03_f000166.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/midnight_passenger_11_f000164.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/jane_eyre_27_f000195.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/hunters_space_08_f000081.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/silent_bullet_05_f000183.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/northandsouth_25_f000080.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/the_sea_fairies_20_f000020.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/jane_eyre_17_f000173.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/midnight_passenger_08_f000186.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/wives_and_daughters_24_f000051.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/poisoned_pen_06_f000186.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_mini_v1/wives_and_daughters_20_f000051.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/northandsouth_17_f000067.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_31_f000131.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_06_f000055.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/the_sea_fairies_10_f000011.wav,parler_tts_large_v1,1
./fake/en/parler_tts_large_v1/jane_eyre_36_f000080.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/hunters_space_08_f000028.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/wives_and_daughters_12_f000050.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/poisoned_pen_02_f000029.wav,parler_tts_mini_v1,0
./fake/en/parler_tts_large_v1/piratesofersatz_05_leinster_64kb_f000207.wav,parler_tts_large_v1,1
./fake/en/parler_tts_mini_v1/northandsouth_37_f000058.wav,parler_tts_mini_v1,0
