path,model_name,label
./fake/en/suno_bark/midnight_passenger_13_f000028.wav,suno/bark,1
./fake/en/suno_bark/rinkitink_baum_07_64kb_f000073.wav,suno/bark,1
./fake/en/suno_bark-small/dorothy_and_wizard_oz_15_f000077.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_58_f000217.wav,suno/bark,1
./fake/en/suno_bark/ozma_of_oz_09_f000011.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_35_f000204.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_14_f000242.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_49_f000103.wav,suno/bark,1
./fake/en/suno_bark-small/ozma_of_oz_09_f000057.wav,suno/bark-small,0
./fake/en/suno_bark-small/rinkitink_baum_06_64kb_f000113.wav,suno/bark-small,0
./fake/en/suno_bark/skyisland_02_baum_64kb_f000026.wav,suno/bark,1
./fake/en/suno_bark/skyisland_19_baum_64kb_f000024.wav,suno/bark,1
./fake/en/suno_bark/midnight_passenger_07_f000211.wav,suno/bark,1
./fake/en/suno_bark/ozma_of_oz_14_f000029.wav,suno/bark,1
./fake/en/suno_bark-small/dorothy_and_wizard_oz_12_f000035.wav,suno/bark-small,0
./fake/en/suno_bark/hunters_space_03_f000043.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_07_f000066.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_36_f000025.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_04_f000047.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_04_f000127.wav,suno/bark-small,0
./fake/en/suno_bark/jane_eyre_37_f000200.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_51_f000055.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_20_f000328.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_38_f000172.wav,suno/bark,1
./fake/en/suno_bark/northandsouth_22_f000167.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_03_f000141.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_11_f000164.wav,suno/bark-small,0
./fake/en/suno_bark-small/rinkitink_baum_15_64kb_f000005.wav,suno/bark-small,0
./fake/en/suno_bark-small/midnight_passenger_10_f000129.wav,suno/bark-small,0
./fake/en/suno_bark-small/midnight_passenger_01_f000052.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_10_f000075.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_31_f000023.wav,suno/bark,1
./fake/en/suno_bark/the_sea_fairies_12_f000113.wav,suno/bark,1
./fake/en/suno_bark-small/midnight_passenger_11_f000039.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_14_f000101.wav,suno/bark-small,0
./fake/en/suno_bark/midnight_passenger_14_f000253.wav,suno/bark,1
./fake/en/suno_bark-small/the_sea_fairies_17_f000067.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_52_f000079.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_17_f000206.wav,suno/bark-small,0
./fake/en/suno_bark/wives_and_daughters_42_f000020.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_09_f000183.wav,suno/bark,1
./fake/en/suno_bark-small/pink_fairy_book_13_f000074.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_44_f000180.wav,suno/bark-small,0
./fake/en/suno_bark/emerald_city_of_oz_17_f000095.wav,suno/bark,1
./fake/en/suno_bark-small/the_sea_fairies_05_f000095.wav,suno/bark-small,0
./fake/en/suno_bark/ozma_of_oz_02_f000087.wav,suno/bark,1
./fake/en/suno_bark/midnight_passenger_07_f000215.wav,suno/bark,1
./fake/en/suno_bark-small/pink_fairy_book_38_f000039.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_33_f000008.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_25_f000088.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_32_f000057.wav,suno/bark-small,0
./fake/en/suno_bark/dorothy_and_wizard_oz_02_f000103.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_08_f000165.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_07_f000092.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_12_f000002.wav,suno/bark,1
./fake/en/suno_bark/hunters_space_03_f000087.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_16_f000018.wav,suno/bark-small,0
./fake/en/suno_bark-small/hunters_space_02_f000076.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_44_f000079.wav,suno/bark,1
./fake/en/suno_bark-small/midnight_passenger_14_f000265.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_08_f000236.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_29_f000019.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_24_f000144.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_40_f000134.wav,suno/bark-small,0
./fake/en/suno_bark-small/northandsouth_33_f000076.wav,suno/bark-small,0
./fake/en/suno_bark-small/poisoned_pen_10_f000092.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_12_f000032.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_10_f000261.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_10_f000193.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_17_f000144.wav,suno/bark-small,0
./fake/en/suno_bark/the_sea_fairies_15_f000157.wav,suno/bark,1
./fake/en/suno_bark-small/midnight_passenger_12_f000264.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_02_f000137.wav,suno/bark-small,0
./fake/en/suno_bark/hunters_space_05_f000058.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_53_f000030.wav,suno/bark,1
./fake/en/suno_bark/the_sea_fairies_21_f000078.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_06_f000035.wav,suno/bark-small,0
./fake/en/suno_bark/ozma_of_oz_15_f000010.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_31_f000018.wav,suno/bark-small,0
./fake/en/suno_bark/piratesofersatz_01_leinster_64kb_f000097.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_37_f000262.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_18_f000092.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_35_f000034.wav,suno/bark,1
./fake/en/suno_bark/ozma_of_oz_09_f000029.wav,suno/bark,1
./fake/en/suno_bark/midnight_passenger_07_f000143.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_02_f000014.wav,suno/bark,1
./fake/en/suno_bark/poisoned_pen_04_f000069.wav,suno/bark,1
./fake/en/suno_bark-small/piratesofersatz_08_leinster_64kb_f000097.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_21_f000008.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_26_f000062.wav,suno/bark,1
./fake/en/suno_bark/rinkitink_baum_21_64kb_f000014.wav,suno/bark,1
./fake/en/suno_bark-small/pink_fairy_book_38_f000098.wav,suno/bark-small,0
./fake/en/suno_bark/rinkitink_baum_03_64kb_f000060.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_14_f000139.wav,suno/bark,1
./fake/en/suno_bark/midnight_passenger_01_f000010.wav,suno/bark,1
./fake/en/suno_bark/poisoned_pen_06_f000077.wav,suno/bark,1
./fake/en/suno_bark-small/the_master_key_14_f000089.wav,suno/bark-small,0
./fake/en/suno_bark-small/piratesofersatz_10_leinster_64kb_f000004.wav,suno/bark-small,0
./fake/en/suno_bark/silent_bullet_07_f000005.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_10_f000206.wav,suno/bark-small,0
./fake/en/suno_bark/the_sea_fairies_08_f000004.wav,suno/bark,1
./fake/en/suno_bark-small/piratesofersatz_08_leinster_64kb_f000081.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_27_f000537.wav,suno/bark-small,0
./fake/en/suno_bark/pink_fairy_book_03_f000013.wav,suno/bark,1
./fake/en/suno_bark-small/midnight_passenger_10_f000046.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_35_f000021.wav,suno/bark-small,0
./fake/en/suno_bark-small/wives_and_daughters_05_f000041.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_15_f000108.wav,suno/bark,1
./fake/en/suno_bark-small/wives_and_daughters_18_f000001.wav,suno/bark-small,0
./fake/en/suno_bark-small/ozma_of_oz_05_f000035.wav,suno/bark-small,0
./fake/en/suno_bark-small/silent_bullet_06_f000330.wav,suno/bark-small,0
./fake/en/suno_bark-small/jane_eyre_33_f000028.wav,suno/bark-small,0
./fake/en/suno_bark/dorothy_and_wizard_oz_12_f000062.wav,suno/bark,1
./fake/en/suno_bark/silent_bullet_08_f000133.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_37_f000074.wav,suno/bark,1
./fake/en/suno_bark/jane_eyre_37_f000144.wav,suno/bark,1
./fake/en/suno_bark/wives_and_daughters_50_f000092.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_06_f000085.wav,suno/bark-small,0
./fake/en/suno_bark/poisoned_pen_06_f000021.wav,suno/bark,1
./fake/en/suno_bark-small/northandsouth_05_f000168.wav,suno/bark-small,0
./fake/en/suno_bark/northandsouth_49_f000053.wav,suno/bark,1
./fake/en/suno_bark-small/jane_eyre_29_f000226.wav,suno/bark-small,0
